1039495     	44          	33          	
2833517     	61          	46          	
2811816     	56          	55          	
2805719     	87          	63          	
2782718     	46          	37          	
2779243     	66          	60          	
2781039     	90          	108         	
2788980     	104         	81          	
3217841     	62          	64          	
3115935     	57          	41          	
2994114     	52          	41          	
822529      	53          	38          	
824059      	39          	28          	
816308      	46          	40          	
760640      	43          	39          	
797259      	55          	46          	
782179      	37          	39          	
760392      	63          	60          	
737780      	38          	30          	
741570      	68          	64          	
774584      	45          	41          	

4252385     	69          	47          	
4001539     	54          	45          	
4048098     	111         	80          	
4417649     	52          	46          	
4339324     	67          	47          	
4530003     	76          	47          	
4446518     	66          	46          	
4330779     	63          	44          	
4671351     	59          	39          	
4278349     	58          	31          	
3170260     	75          	42          	
3153876     	76          	68          	
3124425     	59          	47          	
3472928     	59          	46          	
2943660     	66          	39          	
2835411     	103         	78          	
3204635     	67          	44          	
2842822     	74          	63          	
2759307     	58          	41          	
2755978     	82          	82          	
5122933     	98          	60          	
5090646     	97          	64          	
5081675     	84          	86          	
5052925     	87          	84          	
5332041     	88          	83          	
5108834     	104         	100         	
5621638     	47          	34          	
5165808     	56          	39          	
5084588     	80          	63          	
4877747     	54          	76          	
4445703     	88          	64          	
4371052     	92          	63          	
4374816     	82          	68          	
4404350     	84          	76          	
4375861     	91          	66          	
4382595     	103         	66          	
4664025     	91          	62          	
4900284     	92          	68          	
5121861     	54          	41          	
4958779     	41          	42          	
4184963     	75          	64          	
4085520     	92          	80          	
4506809     	85          	80          	
4412796     	52          	42          	
4220270     	56          	49          	
4206510     	84          	81          	
4347453     	71          	46          	
4440198     	60          	41          	
4060627     	87          	72          	
4424789     	75          	43          	
7987058     	50          	50          	
7863112     	69          	54          	
7447538     	68          	39          	
7727215     	43          	34          	
7878435     	68          	32          	
7766860     	60          	36          	
7970127     	54          	38          	
7293045     	65          	57          	
7611990     	42          	45          	
7892664     	70          	72          	
1795195     	53          	41          	
1738790     	51          	39          	
1689851     	53          	42          	
1711864     	80          	80          	
1818674     	58          	38          	
1814537     	56          	39          	
1740339     	58          	46          	
1683887     	74          	79          	
1699996     	55          	41          	
1716299     	55          	36          	
9837247     	65          	45          	
11340622    	47          	40          	
10468833    	75          	34          	
10559228    	67          	53          	
10296895    	58          	43          	
10638013    	58          	49          	
10279513    	70          	47          	
9946707     	61          	49          	
10149366    	80          	53          	
11117697    	44          	45          	
3943315     	82          	58          	
3890380     	72          	39          	
4003699     	60          	45          	
3488468     	66          	35          	
4086344     	50          	43          	
3679889     	80          	47          	
3567240     	57          	39          	
3624073     	56          	45          	
3522771     	106         	99          	
3541911     	57          	44          	
3249925     	60          	42          	
3181700     	60          	47          	
3153235     	61          	48          	
3458552     	57          	35          	
3249912     	65          	45          	
3235103     	51          	33          	
3227127     	152         	119         	
3176111     	75          	41          	
3211918     	67          	65          	
3164138     	58          	41          	

9693360     	77          	53          	
9428765     	94          	81          	
9381672     	60          	48          	
9387636     	62          	66          	
9650537     	76          	49          	
9533452     	91          	85          	
9687550     	62          	48          	
9723760     	54          	44          	
10296938    	77          	48          	
10178514    	78          	48          	
9963946     	57          	42          	
9977720     	51          	55          	
10129897    	47          	60          	
9057689     	57          	51          	
9891960     	68          	55          	
10159025    	87          	49          	
11452218    	76          	53          	
9645136     	65          	48          	
11440951    	105         	88          	
9854378     	86          	55          	
14677523    	73          	51          	
14898621    	60          	46          	
14817199    	51          	51          	
14380425    	74          	46          	
15462495    	90          	60          	
15530665    	79          	55          	
14397952    	78          	48          	
13159705    	68          	46          	
12870225    	80          	51          	
12977690    	57          	50          	
4021179     	51          	38          	
4061244     	67          	44          	
4089500     	46          	50          	
3830420     	62          	48          	
3934933     	93          	81          	
4633000     	58          	41          	
5025271     	69          	47          	
4713717     	80          	54          	
4297929     	55          	52          	
4246522     	72          	43          	
21556030    	98          	80          	
21388417    	143         	84          	
21780659    	65          	54          	
21225136    	61          	43          	
19761131    	57          	44          	
21265724    	79          	56          	
20514967    	69          	46          	
20631600    	86          	50          	
20605008    	79          	61          	
19519049    	87          	58          	
8807731     	71          	53          	
8211842     	77          	54          	
8822365     	78          	57          	
9053754     	73          	51          	
8463856     	50          	55          	
8412656     	90          	56          	
8576406     	85          	77          	
8841518     	101         	65          	
8381971     	169         	124         	
8433061     	70          	49          	
35131542    	110         	79          	
33813531    	75          	59          	
32606703    	54          	53          	
31408514    	82          	58          	
32892349    	150         	101         	
35155171    	78          	54          	
33808648    	60          	45          	
32031430    	52          	50          	
32297052    	53          	39          	
30623044    	86          	70          	
13470444    	113         	86          	
14286364    	82          	53          	
13898448    	100         	52          	
14140463    	102         	60          	
14111165    	52          	52          	
13234908    	107         	85          	
14052943    	92          	55          	
14103425    	72          	41          	
14247295    	48          	48          	
14603592    	49          	49          	
14151055    	116         	83          	
13069914    	96          	51          	
13239205    	86          	58          	
15514070    	73          	49          	
15709546    	84          	66          	
16270292    	63          	65          	
13748739    	86          	56          	
14930297    	60          	48          	
16002551    	83          	58          	
16032301    	81          	53          	
24961228    	99          	63          	
22342397    	75          	49          	
21234670    	80          	51          	
21485335    	86          	39          	
20481891    	97          	53          	
20246448    	141         	119         	
20694239    	73          	49          	
21406612    	69          	47          	
21088955    	62          	43          	
19089907    	101         	77          	

88574701    	190         	125         	
100659122   	91          	67          	
93187358    	131         	72          	
96653705    	115         	99          	
94012182    	99          	98          	
93639045    	77          	58          	
91781314    	119         	93          	
95719099    	116         	71          	
91356003    	96          	59          	
99042903    	84          	53          	
15604914    	91          	82          	
15731283    	77          	58          	
14885256    	94          	52          	
14683195    	76          	47          	
15169734    	79          	43          	
16388377    	81          	64          	
15964138    	98          	65          	
15368482    	89          	60          	
14354309    	69          	65          	
14157586    	64          	59          	
25378144    	113         	81          	
25696740    	100         	70          	
25470761    	60          	52          	
25188895    	93          	72          	
25256966    	90          	67          	
25196346    	104         	71          	
25145657    	79          	73          	
25230694    	83          	71          	
25253404    	93          	104         	
25171182    	158         	118         	
47265664    	114         	74          	
45559963    	115         	58          	
46003018    	110         	72          	
47106077    	76          	44          	
50092395    	102         	68          	
45663097    	96          	47          	
47626569    	157         	109         	
45933046    	78          	48          	
45540288    	89          	73          	
46859862    	98          	44          	
52431582    	91          	61          	
52777069    	138         	125         	
50381396    	102         	65          	
49158548    	129         	64          	
49247965    	116         	91          	
48868229    	155         	112         	
47939633    	104         	91          	
47288006    	89          	74          	
47561654    	90          	81          	
47534993    	106         	76          	
89095975    	133         	98          	
93120596    	83          	60          	
89178068    	103         	88          	
95386332    	72          	59          	
86046352    	149         	127         	
88028486    	103         	74          	
89902446    	136         	123         	
88238302    	85          	63          	
87051906    	134         	98          	
86393302    	187         	109         	
20603551    	125         	87          	
20765539    	117         	93          	
20717467    	118         	101         	
20615012    	91          	53          	
20649311    	98          	76          	
20867119    	101         	79          	
20871009    	81          	65          	
20835757    	106         	44          	
20624354    	104         	94          	
20627878    	117         	66          	
17307008    	115         	72          	
17285630    	96          	69          	
17256016    	76          	51          	
17317654    	111         	136         	
17300119    	177         	128         	
17246041    	64          	57          	
17339718    	117         	76          	
17409400    	122         	91          	
17888286    	92          	61          	
17391296    	125         	76          	
33523770    	113         	74          	
33642442    	83          	52          	
33587865    	102         	70          	
33559125    	89          	63          	
33613280    	150         	150         	
34250855    	182         	96          	
34268815    	99          	90          	
33645266    	113         	54          	
33633510    	93          	73          	
33585328    	98          	81          	
22421027    	91          	57          	
22803340    	157         	132         	
22755407    	106         	80          	
25050410    	78          	67          	
23773350    	117         	90          	
22751945    	90          	61          	
22568872    	85          	56          	
24160780    	100         	69          	
23646077    	84          	51          	
22866228    	99          	89          	

30647497    	121         	62          	
29835883    	131         	79          	
30192245    	160         	115         	
31048340    	84          	60          	
29972121    	93          	77          	
30080001    	100         	86          	
29801730    	120         	93          	
29827868    	89          	90          	
31070378    	134         	98          	
32365734    	79          	49          	
145800371   	98          	81          	
145269003   	121         	106         	
145923486   	115         	90          	
145173188   	90          	63          	
145654254   	109         	81          	
144948154   	113         	61          	
146442622   	122         	80          	
145063305   	103         	75          	
144886405   	85          	49          	
144616850   	98          	48          	
299981151   	113         	101         	
304137624   	110         	81          	
325874775   	98          	55          	
301685637   	181         	134         	
310440418   	105         	68          	
308962574   	114         	87          	
302292006   	89          	65          	
301446979   	100         	63          	
313413420   	113         	70          	
303215892   	86          	64          	
156603408   	95          	65          	
156474319   	108         	101         	
162223803   	88          	53          	
157206186   	113         	85          	
159275564   	138         	87          	
157878491   	134         	105         	
158148738   	79          	56          	
158021041   	155         	114         	
157821286   	88          	69          	
162580186   	90          	59          	
247200835   	90          	57          	
246928702   	119         	79          	
246746177   	121         	81          	
252592843   	117         	90          	
246145565   	147         	81          	
246663454   	138         	85          	
244471429   	106         	81          	
242521830   	134         	52          	
240164736   	95          	60          	
239853124   	95          	64          	
190172937   	129         	92          	
190323063   	107         	68          	
201730126   	98          	82          	
194029208   	88          	57          	
193380878   	116         	73          	
193284635   	78          	63          	
193843640   	128         	94          	
192616536   	133         	96          	
190192490   	115         	79          	
197097557   	147         	135         	
138775099   	112         	94          	
138727642   	199         	122         	
138524555   	99          	67          	
138690506   	112         	50          	
138696755   	112         	84          	
138327374   	113         	85          	
138390103   	114         	69          	
137676401   	170         	121         	
137660924   	119         	86          	
139069740   	158         	142         	
104841493   	105         	94          	
105757937   	90          	70          	
104748104   	103         	61          	
104889630   	127         	79          	
105194836   	90          	61          	
104818789   	109         	72          	
104655188   	219         	136         	
104949136   	85          	68          	
104823952   	82          	57          	
104100555   	140         	106         	
55069070    	101         	63          	
55177359    	120         	87          	
54970852    	122         	122         	
54913548    	174         	117         	
54894451    	116         	109         	
54859696    	126         	55          	
54896109    	118         	83          	
55028131    	87          	70          	
54898069    	83          	77          	
54824961    	174         	129         	
57148137    	136         	87          	
57099547    	123         	76          	
57052901    	82          	49          	
57901931    	69          	59          	
57079498    	112         	91          	
57229084    	91          	61          	
57230263    	95          	70          	
57226298    	85          	62          	
57318430    	186         	124         	
57078507    	145         	78          	

